event_id,user_id,event_type,timestamp
evt_461724,user_126,login,2024-04-11 00:00:00
evt_125755,user_126,upgrade,2024-04-11 08:00:00
evt_606222,user_126,upgrade,2024-04-15 14:00:00
evt_209627,user_126,verify_email,2024-04-15 16:00:00
evt_409783,user_126,signup,2024-04-19 12:00:00
evt_536181,user_126,click,2024-04-20 10:00:00
evt_190025,user_126,login,2024-04-22 21:00:00
evt_221707,user_126,signup,2024-04-24 04:00:00
evt_971699,user_126,login,2024-04-25 18:00:00
evt_865618,user_126,login,2024-04-26 22:00:00
evt_248557,user_126,upgrade,2024-04-30 18:00:00
evt_465249,user_126,verify_email,2024-05-01 16:00:00
evt_427040,user_126,login,2024-05-08 13:00:00
evt_220675,user_127,login,2024-04-10 22:00:00
evt_123682,user_127,click,2024-04-11 09:00:00
evt_990429,user_127,login,2024-04-12 14:00:00
evt_459743,user_127,login,2024-04-20 15:00:00
evt_779445,user_127,verify_email,2024-04-23 06:00:00
evt_214675,user_127,click,2024-04-23 10:00:00
evt_810032,user_127,login,2024-04-25 15:00:00
evt_938913,user_127,verify_email,2024-05-02 22:00:00
evt_584498,user_128,login,2024-01-13 10:00:00
evt_343118,user_128,verify_email,2024-01-13 17:00:00
evt_936507,user_128,signup,2024-01-15 16:00:00
evt_524723,user_128,click,2024-01-25 13:00:00
evt_760351,user_128,login,2024-02-06 23:00:00
evt_571413,user_129,click,2024-02-04 20:00:00
evt_720970,user_129,verify_email,2024-02-11 00:00:00
evt_550418,user_129,click,2024-02-20 13:00:00
evt_507723,user_129,verify_email,2024-02-22 19:00:00
evt_104666,user_129,login,2024-02-27 06:00:00
evt_219781,user_130,upgrade,2024-04-20 11:00:00
evt_464825,user_130,click,2024-04-21 06:00:00
evt_469082,user_130,login,2024-04-23 21:00:00
evt_986589,user_130,login,2024-04-23 22:00:00
evt_580101,user_130,click,2024-04-25 06:00:00
evt_747351,user_130,login,2024-04-25 19:00:00
evt_280908,user_130,click,2024-04-27 18:00:00
evt_953266,user_130,click,2024-04-27 19:00:00
evt_806309,user_130,signup,2024-04-29 03:00:00
evt_840282,user_130,verify_email,2024-05-01 20:00:00
evt_939503,user_130,login,2024-05-03 03:00:00
evt_411893,user_130,verify_email,2024-05-10 02:00:00
evt_744333,user_130,verify_email,2024-05-10 17:00:00
evt_718836,user_130,upgrade,2024-05-12 15:00:00
evt_491439,user_131,login,2024-01-08 05:00:00
evt_827120,user_131,click,2024-01-12 09:00:00
evt_248225,user_131,login,2024-01-15 03:00:00
evt_635638,user_131,login,2024-01-26 04:00:00
evt_247111,user_132,signup,2024-04-17 18:00:00
evt_296187,user_132,login,2024-04-18 15:00:00
evt_429861,user_132,verify_email,2024-04-25 13:00:00
evt_982885,user_132,login,2024-04-26 19:00:00
evt_572908,user_132,click,2024-04-28 09:00:00
evt_749498,user_132,login,2024-04-30 05:00:00
evt_156215,user_132,login,2024-05-03 17:00:00
evt_476479,user_132,login,2024-05-05 20:00:00
evt_110048,user_132,signup,2024-05-12 05:00:00
evt_132359,user_133,login,2024-02-12 18:00:00
evt_934541,user_133,verify_email,2024-02-14 06:00:00
evt_898025,user_133,verify_email,2024-02-23 22:00:00
evt_331241,user_133,signup,2024-02-25 05:00:00
evt_406278,user_133,login,2024-02-25 13:00:00
evt_134283,user_133,click,2024-02-26 20:00:00
evt_388204,user_133,verify_email,2024-03-02 15:00:00
evt_335765,user_133,login,2024-03-07 12:00:00
evt_663723,user_133,login,2024-03-07 14:00:00
evt_402692,user_133,verify_email,2024-03-11 17:00:00
evt_219754,user_134,click,2024-02-24 18:00:00
evt_380901,user_134,login,2024-03-09 16:00:00
evt_912764,user_134,login,2024-03-10 23:00:00
evt_669488,user_134,login,2024-03-16 14:00:00
evt_963274,user_134,verify_email,2024-03-16 15:00:00
evt_571578,user_135,login,2024-02-07 23:00:00
evt_375581,user_135,login,2024-02-10 13:00:00
evt_465509,user_135,click,2024-02-13 01:00:00
evt_956401,user_135,verify_email,2024-02-18 17:00:00
evt_191208,user_135,login,2024-02-21 01:00:00
evt_560398,user_135,login,2024-02-28 07:00:00
evt_223088,user_135,signup,2024-02-28 23:00:00
evt_913308,user_135,login,2024-03-01 20:00:00
evt_403387,user_136,click,2024-01-14 10:00:00
evt_700556,user_136,click,2024-01-16 06:00:00
evt_380329,user_136,login,2024-01-20 22:00:00
evt_999695,user_136,click,2024-01-22 05:00:00
evt_639403,user_136,upgrade,2024-01-26 08:00:00
evt_812296,user_136,click,2024-01-27 11:00:00
evt_954779,user_136,verify_email,2024-01-27 22:00:00
evt_199850,user_136,click,2024-01-28 04:00:00
evt_242175,user_136,login,2024-01-28 17:00:00
evt_886530,user_136,upgrade,2024-01-28 20:00:00
evt_923856,user_136,login,2024-01-31 09:00:00
evt_531589,user_136,verify_email,2024-02-03 01:00:00
evt_162165,user_136,click,2024-02-03 06:00:00
evt_390794,user_136,login,2024-02-03 23:00:00
evt_787757,user_136,upgrade,2024-02-04 06:00:00
evt_511776,user_137,upgrade,2024-02-04 04:00:00
evt_613234,user_137,login,2024-02-19 04:00:00
evt_249077,user_137,verify_email,2024-02-19 10:00:00
evt_705474,user_137,login,2024-02-21 21:00:00
evt_763121,user_137,signup,2024-02-23 07:00:00
evt_576782,user_138,signup,2024-04-28 20:00:00
evt_611751,user_138,click,2024-05-08 14:00:00
evt_443187,user_138,verify_email,2024-05-08 16:00:00
evt_710224,user_138,login,2024-05-16 13:00:00
evt_102593,user_138,upgrade,2024-05-18 11:00:00
evt_911739,user_138,login,2024-05-19 08:00:00
evt_988319,user_138,verify_email,2024-05-21 02:00:00
evt_815707,user_139,upgrade,2024-05-02 23:00:00
evt_899281,user_139,verify_email,2024-05-10 09:00:00
evt_150760,user_139,click,2024-05-10 17:00:00
evt_148174,user_139,upgrade,2024-05-11 02:00:00
evt_204411,user_139,upgrade,2024-05-12 06:00:00
evt_756596,user_139,login,2024-05-14 20:00:00
evt_921967,user_139,login,2024-05-15 08:00:00
evt_977345,user_139,verify_email,2024-05-18 04:00:00
evt_581906,user_139,click,2024-05-18 15:00:00
evt_117072,user_139,click,2024-05-21 22:00:00
evt_230272,user_139,login,2024-05-25 10:00:00
evt_999312,user_139,verify_email,2024-05-25 17:00:00
evt_265657,user_139,verify_email,2024-05-26 06:00:00
evt_562721,user_139,signup,2024-05-30 13:00:00
evt_273565,user_140,click,2024-03-13 13:00:00
evt_154302,user_140,login,2024-03-15 11:00:00
evt_515594,user_140,upgrade,2024-03-15 20:00:00
evt_755993,user_140,click,2024-03-19 22:00:00
evt_420349,user_140,verify_email,2024-03-22 05:00:00
evt_861253,user_140,login,2024-03-24 08:00:00
evt_833417,user_140,login,2024-04-03 20:00:00
evt_891918,user_140,login,2024-04-09 08:00:00
evt_345517,user_140,click,2024-04-10 20:00:00
evt_550081,user_140,click,2024-04-11 04:00:00
evt_193670,user_141,click,2024-04-22 22:00:00
evt_866260,user_141,verify_email,2024-04-24 04:00:00
evt_945106,user_141,signup,2024-04-24 22:00:00
evt_207402,user_141,click,2024-04-25 00:00:00
evt_208214,user_141,verify_email,2024-04-28 15:00:00
evt_428572,user_141,login,2024-04-29 12:00:00
evt_485416,user_141,signup,2024-05-02 03:00:00
evt_413791,user_141,login,2024-05-06 00:00:00
evt_243790,user_141,verify_email,2024-05-07 02:00:00
evt_501312,user_141,login,2024-05-08 21:00:00
evt_911032,user_141,upgrade,2024-05-10 07:00:00
evt_952878,user_141,signup,2024-05-14 04:00:00
evt_889743,user_141,signup,2024-05-19 13:00:00
evt_561477,user_142,login,2024-04-01 19:00:00
evt_468247,user_142,click,2024-04-05 02:00:00
evt_857524,user_142,verify_email,2024-04-17 18:00:00
evt_323404,user_142,login,2024-04-21 05:00:00
evt_758589,user_142,signup,2024-04-21 21:00:00
evt_398761,user_143,click,2024-02-12 03:00:00
evt_916808,user_143,login,2024-02-14 03:00:00
evt_824016,user_143,click,2024-02-14 13:00:00
evt_128127,user_143,upgrade,2024-02-17 08:00:00
evt_989079,user_143,verify_email,2024-02-17 17:00:00
evt_988217,user_143,click,2024-02-20 04:00:00
evt_790388,user_143,signup,2024-02-22 11:00:00
evt_416302,user_143,click,2024-02-24 06:00:00
evt_315425,user_143,login,2024-02-28 23:00:00
evt_642899,user_143,click,2024-02-29 19:00:00
evt_736408,user_143,signup,2024-02-29 21:00:00
evt_634273,user_143,verify_email,2024-03-01 02:00:00
evt_297810,user_143,login,2024-03-04 19:00:00
evt_884170,user_143,login,2024-03-11 13:00:00
evt_979727,user_144,verify_email,2024-01-29 07:00:00
evt_695990,user_144,login,2024-01-31 07:00:00
evt_541307,user_144,verify_email,2024-02-01 12:00:00
evt_483162,user_144,login,2024-02-06 20:00:00
evt_672896,user_144,click,2024-02-08 10:00:00
evt_816116,user_144,login,2024-02-12 12:00:00
evt_281162,user_144,signup,2024-02-12 20:00:00
evt_899776,user_144,login,2024-02-13 00:00:00
evt_593894,user_144,signup,2024-02-16 02:00:00
evt_182860,user_145,upgrade,2024-03-24 08:00:00
evt_636141,user_145,verify_email,2024-03-26 00:00:00
evt_313068,user_145,click,2024-03-26 09:00:00
evt_947312,user_145,upgrade,2024-03-28 08:00:00
evt_262924,user_145,click,2024-03-30 01:00:00
evt_662445,user_145,login,2024-04-05 02:00:00
evt_442622,user_145,click,2024-04-06 22:00:00
evt_509711,user_145,upgrade,2024-04-09 09:00:00
evt_714923,user_145,login,2024-04-09 13:00:00
evt_765105,user_145,login,2024-04-10 19:00:00
evt_900298,user_145,login,2024-04-11 02:00:00
evt_975064,user_145,login,2024-04-13 17:00:00
evt_781406,user_145,login,2024-04-13 22:00:00
evt_814138,user_145,login,2024-04-22 01:00:00
evt_774396,user_145,verify_email,2024-04-23 12:00:00
evt_190400,user_146,verify_email,2024-03-05 07:00:00
evt_555589,user_146,signup,2024-03-13 22:00:00
evt_221620,user_146,verify_email,2024-03-17 23:00:00
evt_575394,user_146,signup,2024-04-03 07:00:00
evt_489933,user_147,login,2024-02-23 00:00:00
evt_233096,user_147,verify_email,2024-02-25 15:00:00
evt_886197,user_147,click,2024-02-28 05:00:00
evt_919067,user_147,signup,2024-02-29 21:00:00
evt_381819,user_147,verify_email,2024-03-07 16:00:00
evt_868538,user_147,click,2024-03-10 01:00:00
evt_223791,user_147,login,2024-03-13 00:00:00
evt_908903,user_147,signup,2024-03-13 04:00:00
evt_130782,user_147,click,2024-03-14 05:00:00
evt_451284,user_147,click,2024-03-14 21:00:00
evt_946313,user_147,login,2024-03-16 23:00:00
evt_550179,user_147,login,2024-03-21 11:00:00
evt_274987,user_148,upgrade,2024-04-25 15:00:00
evt_485548,user_148,login,2024-05-01 22:00:00
evt_264951,user_148,login,2024-05-04 01:00:00
evt_367508,user_148,click,2024-05-07 16:00:00
evt_910894,user_148,verify_email,2024-05-08 18:00:00
evt_207903,user_148,login,2024-05-09 02:00:00
evt_701790,user_148,verify_email,2024-05-11 20:00:00
evt_435476,user_149,click,2024-04-28 00:00:00
evt_384434,user_149,login,2024-05-02 01:00:00
evt_966120,user_149,login,2024-05-04 01:00:00
evt_181670,user_149,verify_email,2024-05-04 23:00:00
evt_699298,user_149,verify_email,2024-05-07 07:00:00
evt_490917,user_149,login,2024-05-09 04:00:00
evt_225200,user_149,click,2024-05-10 07:00:00
evt_626428,user_149,login,2024-05-10 23:00:00
evt_806033,user_149,signup,2024-05-12 11:00:00
evt_155230,user_149,click,2024-05-13 00:00:00
evt_288056,user_149,signup,2024-05-14 22:00:00
evt_334026,user_149,upgrade,2024-05-20 03:00:00
evt_943409,user_149,signup,2024-05-20 20:00:00
evt_486162,user_150,login,2024-03-23 11:00:00
evt_720432,user_150,signup,2024-03-24 12:00:00
evt_617326,user_150,upgrade,2024-03-25 14:00:00
evt_910143,user_150,login,2024-03-29 09:00:00
evt_913575,user_150,verify_email,2024-03-30 14:00:00
evt_304915,user_150,login,2024-04-02 02:00:00
evt_868043,user_150,verify_email,2024-04-09 14:00:00
evt_673108,user_150,verify_email,2024-04-10 09:00:00
evt_897423,user_150,upgrade,2024-04-15 19:00:00
evt_934638,user_150,login,2024-04-16 09:00:00
evt_357034,user_150,click,2024-04-19 09:00:00
evt_451291,user_151,login,2024-02-28 07:00:00
evt_101533,user_151,login,2024-02-28 13:00:00
evt_895794,user_151,verify_email,2024-03-16 11:00:00
evt_789233,user_151,verify_email,2024-03-19 22:00:00
evt_494552,user_151,click,2024-03-27 00:00:00
evt_239999,user_152,upgrade,2024-01-20 07:00:00
evt_768169,user_152,verify_email,2024-01-21 18:00:00
evt_959793,user_152,verify_email,2024-01-22 06:00:00
evt_513507,user_152,login,2024-01-22 16:00:00
evt_178465,user_152,upgrade,2024-01-23 22:00:00
evt_720647,user_152,verify_email,2024-01-27 02:00:00
evt_695403,user_152,login,2024-02-01 15:00:00
evt_165308,user_152,click,2024-02-01 22:00:00
evt_556112,user_152,signup,2024-02-02 23:00:00
evt_794622,user_152,signup,2024-02-04 07:00:00
evt_237057,user_152,login,2024-02-11 09:00:00
evt_348273,user_152,upgrade,2024-02-16 11:00:00
evt_405844,user_152,verify_email,2024-02-16 16:00:00
evt_373668,user_152,login,2024-02-18 01:00:00
evt_210790,user_153,login,2024-02-06 04:00:00
evt_272359,user_153,login,2024-02-07 18:00:00
evt_571404,user_153,login,2024-02-10 02:00:00
evt_588694,user_153,login,2024-02-13 10:00:00
evt_429287,user_153,login,2024-02-17 08:00:00
evt_526259,user_153,login,2024-02-25 23:00:00
evt_226601,user_153,login,2024-03-03 12:00:00
evt_661957,user_153,login,2024-03-04 06:00:00
evt_142288,user_154,click,2024-01-20 05:00:00
evt_325465,user_154,signup,2024-01-27 22:00:00
evt_976530,user_154,click,2024-02-01 08:00:00
evt_998182,user_154,click,2024-02-01 09:00:00
evt_443716,user_154,verify_email,2024-02-09 19:00:00
evt_255528,user_154,login,2024-02-12 21:00:00
evt_195643,user_154,login,2024-02-14 03:00:00
evt_845702,user_154,verify_email,2024-02-17 06:00:00
evt_996114,user_155,login,2024-02-01 12:00:00
evt_574167,user_155,signup,2024-02-02 21:00:00
evt_682959,user_155,verify_email,2024-02-10 08:00:00
evt_884417,user_155,click,2024-02-13 16:00:00
evt_676843,user_155,verify_email,2024-02-27 05:00:00
evt_361989,user_155,click,2024-03-02 11:00:00
evt_237064,user_156,login,2024-04-06 07:00:00
evt_307757,user_156,click,2024-04-08 00:00:00
evt_963684,user_156,login,2024-04-19 03:00:00
evt_520040,user_156,signup,2024-04-30 04:00:00
evt_196446,user_157,login,2024-03-12 02:00:00
evt_988432,user_157,signup,2024-03-14 18:00:00
evt_969642,user_157,login,2024-03-18 20:00:00
evt_948179,user_157,upgrade,2024-03-26 04:00:00
evt_447655,user_157,verify_email,2024-03-30 08:00:00
evt_228479,user_157,login,2024-04-02 20:00:00
evt_144770,user_157,click,2024-04-10 02:00:00
evt_583388,user_157,click,2024-04-11 20:00:00
evt_130914,user_158,login,2024-03-14 18:00:00
evt_501320,user_158,verify_email,2024-03-21 15:00:00
evt_816400,user_158,login,2024-03-22 23:00:00
evt_602300,user_159,verify_email,2024-02-04 19:00:00
evt_163941,user_159,click,2024-02-08 11:00:00
evt_191982,user_159,upgrade,2024-02-09 05:00:00
evt_393366,user_159,click,2024-02-10 20:00:00
evt_501620,user_159,click,2024-02-11 08:00:00
evt_243902,user_159,signup,2024-02-12 15:00:00
evt_539599,user_159,click,2024-02-16 17:00:00
evt_309146,user_159,click,2024-02-17 04:00:00
evt_773870,user_159,signup,2024-02-22 19:00:00
evt_904092,user_160,click,2024-04-06 15:00:00
evt_712356,user_160,verify_email,2024-04-10 00:00:00
evt_344068,user_160,login,2024-04-12 00:00:00
evt_267378,user_160,click,2024-04-15 19:00:00
evt_204998,user_160,login,2024-04-16 15:00:00
evt_359896,user_160,signup,2024-04-16 18:00:00
evt_788772,user_160,login,2024-04-17 08:00:00
evt_352867,user_160,login,2024-04-17 22:00:00
evt_379473,user_160,upgrade,2024-04-21 07:00:00
evt_659614,user_160,login,2024-04-21 10:00:00
evt_955937,user_160,login,2024-04-21 11:00:00
evt_929672,user_160,click,2024-04-22 15:00:00
evt_872863,user_160,login,2024-04-25 17:00:00
evt_158624,user_160,login,2024-04-30 00:00:00
evt_901164,user_160,login,2024-05-03 08:00:00
evt_720298,user_161,click,2024-03-20 07:00:00
evt_129576,user_161,login,2024-03-26 05:00:00
evt_837623,user_161,login,2024-04-02 10:00:00
evt_834591,user_161,verify_email,2024-04-02 12:00:00
evt_468765,user_161,verify_email,2024-04-06 11:00:00
evt_695225,user_161,verify_email,2024-04-09 23:00:00
evt_457311,user_162,verify_email,2024-02-24 16:00:00
evt_851763,user_162,login,2024-02-25 02:00:00
evt_286080,user_162,click,2024-02-25 07:00:00
evt_941403,user_162,login,2024-02-28 18:00:00
evt_985296,user_162,click,2024-02-29 15:00:00
evt_439307,user_162,upgrade,2024-03-01 04:00:00
evt_162448,user_162,click,2024-03-05 19:00:00
evt_122977,user_162,login,2024-03-10 00:00:00
evt_254887,user_162,login,2024-03-12 09:00:00
evt_715104,user_162,login,2024-03-14 07:00:00
evt_838927,user_162,signup,2024-03-21 15:00:00
evt_248533,user_162,login,2024-03-25 06:00:00
evt_827250,user_163,upgrade,2024-04-27 10:00:00
evt_743520,user_163,click,2024-04-27 16:00:00
evt_925220,user_163,verify_email,2024-04-28 05:00:00
evt_474158,user_163,login,2024-04-29 22:00:00
evt_334081,user_163,click,2024-05-03 10:00:00
evt_797860,user_163,signup,2024-05-05 22:00:00
evt_717558,user_163,login,2024-05-06 18:00:00
evt_954017,user_163,click,2024-05-14 10:00:00
evt_283869,user_163,login,2024-05-17 13:00:00
evt_496764,user_163,signup,2024-05-19 20:00:00
evt_421727,user_163,login,2024-05-21 11:00:00
evt_869649,user_163,click,2024-05-24 02:00:00
evt_821942,user_163,login,2024-05-24 15:00:00
evt_408823,user_163,verify_email,2024-05-24 17:00:00
evt_233534,user_163,login,2024-05-24 21:00:00
evt_731650,user_164,login,2024-03-16 05:00:00
evt_433674,user_164,login,2024-03-27 18:00:00
evt_948095,user_164,click,2024-04-07 00:00:00
evt_741079,user_164,signup,2024-04-14 18:00:00
evt_331625,user_164,click,2024-04-14 22:00:00
evt_171087,user_165,signup,2024-02-25 10:00:00
evt_467506,user_165,login,2024-02-28 11:00:00
evt_369125,user_165,signup,2024-02-28 22:00:00
evt_925250,user_165,login,2024-02-29 06:00:00
evt_213282,user_165,login,2024-03-02 05:00:00
evt_855408,user_165,login,2024-03-06 00:00:00
evt_101343,user_165,verify_email,2024-03-10 03:00:00
evt_150486,user_165,login,2024-03-12 02:00:00
evt_504684,user_165,signup,2024-03-13 20:00:00
evt_559507,user_165,click,2024-03-15 02:00:00
evt_868170,user_165,upgrade,2024-03-15 10:00:00
evt_540038,user_165,login,2024-03-18 22:00:00
evt_274418,user_165,login,2024-03-21 15:00:00
evt_409234,user_166,login,2024-02-23 05:00:00
evt_121053,user_166,signup,2024-02-27 17:00:00
evt_434198,user_166,login,2024-02-28 03:00:00
evt_373812,user_166,click,2024-03-01 02:00:00
evt_209812,user_166,login,2024-03-02 12:00:00
evt_177804,user_166,verify_email,2024-03-07 21:00:00
evt_458411,user_166,click,2024-03-12 01:00:00
evt_278368,user_166,login,2024-03-12 18:00:00
evt_493696,user_166,click,2024-03-13 15:00:00
evt_552275,user_167,login,2024-02-08 19:00:00
evt_785386,user_167,login,2024-02-15 02:00:00
evt_273012,user_167,verify_email,2024-02-17 15:00:00
evt_736818,user_167,verify_email,2024-02-20 00:00:00
evt_555292,user_167,upgrade,2024-02-21 02:00:00
evt_666362,user_168,verify_email,2024-01-19 03:00:00
evt_378150,user_168,upgrade,2024-01-24 13:00:00
evt_792687,user_168,login,2024-01-28 06:00:00
evt_395198,user_168,verify_email,2024-02-09 17:00:00
evt_411847,user_168,signup,2024-02-10 23:00:00
evt_408857,user_169,verify_email,2024-03-09 01:00:00
evt_963918,user_169,upgrade,2024-03-10 01:00:00
evt_794178,user_169,login,2024-03-17 00:00:00
evt_755455,user_169,login,2024-03-18 18:00:00
evt_729371,user_169,login,2024-03-19 02:00:00
evt_603660,user_169,verify_email,2024-03-23 15:00:00
evt_593821,user_170,login,2024-03-06 15:00:00
evt_612855,user_170,verify_email,2024-03-07 00:00:00
evt_793150,user_170,click,2024-03-10 05:00:00
evt_377877,user_170,login,2024-03-13 12:00:00
evt_195563,user_170,login,2024-03-24 09:00:00
evt_773045,user_170,login,2024-03-31 03:00:00
evt_460491,user_171,login,2024-01-14 21:00:00
evt_947438,user_171,upgrade,2024-01-16 22:00:00
evt_667750,user_171,login,2024-01-19 08:00:00
evt_534096,user_171,signup,2024-01-20 14:00:00
evt_893202,user_171,login,2024-01-23 05:00:00
evt_718372,user_171,verify_email,2024-01-23 12:00:00
evt_338564,user_171,signup,2024-01-24 05:00:00
evt_680493,user_171,upgrade,2024-01-26 01:00:00
evt_163946,user_171,click,2024-01-26 08:00:00
evt_981639,user_171,upgrade,2024-01-30 01:00:00
evt_505910,user_171,login,2024-02-02 03:00:00
evt_893969,user_172,login,2024-04-07 16:00:00
evt_570852,user_172,verify_email,2024-04-08 12:00:00
evt_281276,user_172,verify_email,2024-04-10 03:00:00
evt_275284,user_172,click,2024-04-19 17:00:00
evt_322182,user_172,login,2024-04-21 09:00:00
evt_947732,user_172,click,2024-04-24 07:00:00
evt_302087,user_172,click,2024-04-24 16:00:00
evt_232315,user_172,verify_email,2024-04-27 15:00:00
evt_144748,user_172,login,2024-04-27 19:00:00
evt_543940,user_172,login,2024-05-01 18:00:00
evt_182175,user_172,verify_email,2024-05-04 22:00:00
evt_753323,user_173,click,2024-01-09 12:00:00
evt_716118,user_173,login,2024-01-11 19:00:00
evt_647945,user_173,verify_email,2024-01-15 10:00:00
evt_919656,user_173,login,2024-01-20 06:00:00
evt_539976,user_173,upgrade,2024-01-23 14:00:00
evt_217984,user_173,verify_email,2024-01-24 10:00:00
evt_534574,user_173,click,2024-01-24 12:00:00
evt_256911,user_173,verify_email,2024-02-01 22:00:00
evt_255398,user_173,click,2024-02-02 20:00:00
evt_694116,user_173,click,2024-02-03 08:00:00
evt_716493,user_173,login,2024-02-05 00:00:00
evt_710981,user_173,login,2024-02-05 02:00:00
evt_895216,user_173,click,2024-02-05 23:00:00
evt_460572,user_174,login,2024-05-08 03:00:00
evt_530849,user_174,click,2024-05-15 09:00:00
evt_376967,user_174,verify_email,2024-05-17 17:00:00
evt_501650,user_174,click,2024-05-19 03:00:00
evt_121215,user_175,click,2024-01-16 05:00:00
evt_454278,user_175,upgrade,2024-01-16 12:00:00
evt_957091,user_175,verify_email,2024-01-16 23:00:00
evt_932204,user_175,login,2024-01-19 19:00:00
evt_417776,user_175,login,2024-01-23 12:00:00
evt_426053,user_175,login,2024-01-30 08:00:00
evt_393964,user_175,login,2024-01-30 18:00:00
evt_983788,user_175,signup,2024-02-03 15:00:00
evt_615500,user_175,click,2024-02-03 21:00:00
evt_999924,user_175,login,2024-02-06 07:00:00
evt_830000,user_175,signup,2024-02-06 12:00:00
evt_818119,user_175,login,2024-02-12 10:00:00
evt_202988,user_175,login,2024-02-12 11:00:00
evt_297064,user_176,signup,2024-01-24 09:00:00
evt_563173,user_176,upgrade,2024-01-28 23:00:00
evt_321659,user_176,upgrade,2024-02-02 19:00:00
evt_963994,user_176,login,2024-02-09 02:00:00
evt_526949,user_176,signup,2024-02-12 14:00:00
evt_876936,user_176,click,2024-02-13 10:00:00
evt_302127,user_177,login,2024-03-21 05:00:00
evt_973390,user_177,login,2024-03-23 09:00:00
evt_310477,user_177,login,2024-04-02 04:00:00
evt_977633,user_177,login,2024-04-06 05:00:00
evt_160426,user_177,login,2024-04-12 16:00:00
evt_361609,user_177,login,2024-04-14 16:00:00
evt_134677,user_177,login,2024-04-14 16:00:00
evt_578621,user_177,upgrade,2024-04-16 01:00:00
evt_153015,user_177,login,2024-04-17 11:00:00
evt_477880,user_177,click,2024-04-18 18:00:00
evt_128783,user_178,click,2024-01-23 09:00:00
evt_505343,user_178,login,2024-01-26 08:00:00
evt_152062,user_178,login,2024-01-27 08:00:00
evt_270820,user_178,login,2024-01-28 11:00:00
evt_995296,user_178,login,2024-02-01 11:00:00
evt_700056,user_178,click,2024-02-01 14:00:00
evt_917711,user_178,login,2024-02-04 05:00:00
evt_324729,user_178,upgrade,2024-02-05 19:00:00
evt_998746,user_178,signup,2024-02-06 12:00:00
evt_332103,user_178,signup,2024-02-08 17:00:00
evt_778827,user_178,login,2024-02-10 03:00:00
evt_336047,user_178,verify_email,2024-02-11 00:00:00
evt_810614,user_178,verify_email,2024-02-13 22:00:00
evt_316773,user_178,login,2024-02-20 15:00:00
evt_334639,user_179,verify_email,2024-04-11 15:00:00
evt_364650,user_179,signup,2024-04-27 00:00:00
evt_737894,user_179,upgrade,2024-04-30 00:00:00
evt_944193,user_179,verify_email,2024-05-01 05:00:00
evt_420297,user_179,click,2024-05-01 13:00:00
evt_847362,user_179,click,2024-05-08 21:00:00
evt_843826,user_179,upgrade,2024-05-10 04:00:00
evt_396408,user_180,signup,2024-03-31 00:00:00
evt_412974,user_180,click,2024-04-03 14:00:00
evt_817659,user_180,login,2024-04-05 13:00:00
evt_213355,user_180,login,2024-04-06 21:00:00
evt_605139,user_180,login,2024-04-09 18:00:00
evt_166938,user_180,click,2024-04-11 08:00:00
evt_452618,user_180,login,2024-04-13 19:00:00
evt_389913,user_180,click,2024-04-13 21:00:00
evt_771712,user_180,login,2024-04-14 20:00:00
evt_440930,user_180,click,2024-04-16 19:00:00
evt_390334,user_180,upgrade,2024-04-24 11:00:00
evt_373832,user_180,verify_email,2024-04-25 12:00:00
evt_787991,user_180,upgrade,2024-04-27 11:00:00
evt_711344,user_181,signup,2024-02-24 20:00:00
evt_842464,user_181,signup,2024-02-28 16:00:00
evt_699829,user_181,signup,2024-02-28 23:00:00
evt_955653,user_181,login,2024-03-03 13:00:00
evt_299140,user_181,login,2024-03-04 06:00:00
evt_459836,user_181,signup,2024-03-05 21:00:00
evt_861842,user_181,signup,2024-03-07 12:00:00
evt_848021,user_181,upgrade,2024-03-07 21:00:00
evt_333164,user_181,click,2024-03-10 09:00:00
evt_819656,user_181,click,2024-03-18 01:00:00
evt_660605,user_181,click,2024-03-19 07:00:00
evt_769320,user_181,click,2024-03-20 19:00:00
evt_923024,user_181,verify_email,2024-03-23 01:00:00
evt_598844,user_181,login,2024-03-25 20:00:00
evt_333049,user_182,click,2024-03-20 15:00:00
evt_472541,user_182,verify_email,2024-03-21 23:00:00
evt_334176,user_182,login,2024-03-22 09:00:00
evt_880360,user_182,signup,2024-03-25 23:00:00
evt_422002,user_182,login,2024-03-26 05:00:00
evt_540897,user_182,login,2024-03-28 16:00:00
evt_926372,user_182,login,2024-04-06 02:00:00
evt_447411,user_182,login,2024-04-10 05:00:00
evt_489737,user_182,login,2024-04-11 17:00:00
evt_373216,user_182,signup,2024-04-12 21:00:00
evt_714015,user_182,verify_email,2024-04-14 10:00:00
evt_408334,user_182,click,2024-04-14 17:00:00
evt_586288,user_182,login,2024-04-16 21:00:00
evt_174675,user_183,verify_email,2024-01-24 01:00:00
evt_595158,user_183,click,2024-01-27 18:00:00
evt_303993,user_183,verify_email,2024-02-05 20:00:00
evt_624788,user_183,login,2024-02-08 19:00:00
evt_244037,user_184,verify_email,2024-02-20 04:00:00
evt_310026,user_184,click,2024-02-28 13:00:00
evt_459315,user_184,login,2024-03-02 16:00:00
evt_529068,user_184,verify_email,2024-03-17 21:00:00
evt_235691,user_185,click,2024-02-19 00:00:00
evt_744328,user_185,login,2024-02-22 10:00:00
evt_554779,user_185,verify_email,2024-02-23 02:00:00
evt_764259,user_185,verify_email,2024-02-24 05:00:00
